edge_id,hour,travel_time_min,speed_kph,data_source
PE01159,17,46.293341,41.37931,prototype
PE01159,18,51.082307,37.5,prototype
PE01159,19,41.504375,46.153846,prototype
PE01159,20,35.757615,53.571429,prototype
PE01159,21,31.926442,60.0,prototype
PE01159,22,30.33012,63.157895,prototype
PE01160,6,35.119086,54.545455,prototype
PE01160,7,43.100697,44.444444,prototype
PE01160,8,49.485985,38.709677,prototype
PE01160,9,41.504375,46.153846,prototype
PE01160,10,35.119086,54.545455,prototype
PE01160,11,33.522764,57.142857,prototype
PE01160,12,35.119086,54.545455,prototype
PE01160,13,33.522764,57.142857,prototype
PE01160,14,33.522764,57.142857,prototype
PE01160,15,34.480557,55.555556,prototype
PE01160,16,37.673202,50.847458,prototype
PE01160,17,46.293341,41.37931,prototype
PE01160,18,51.082307,37.5,prototype
PE01160,19,41.504375,46.153846,prototype
PE01160,20,35.757615,53.571429,prototype
PE01160,21,31.926442,60.0,prototype
PE01160,22,30.33012,63.157895,prototype
PE01161,6,9.505105,81.818182,prototype
PE01161,7,11.665356,66.666667,prototype
PE01161,8,13.393557,58.064516,prototype
PE01161,9,11.233306,69.230769,prototype
PE01161,10,9.505105,81.818182,prototype
PE01161,11,9.073055,85.714286,prototype
PE01161,12,9.505105,81.818182,prototype
PE01161,13,9.073055,85.714286,prototype
PE01161,14,9.073055,85.714286,prototype
PE01161,15,9.332285,83.333333,prototype
PE01161,16,10.196386,76.271186,prototype
PE01161,17,12.529457,62.068966,prototype
PE01161,18,13.825607,56.25,prototype
PE01161,19,11.233306,69.230769,prototype
PE01161,20,9.677925,80.357143,prototype
PE01161,21,8.641005,90.0,prototype
PE01161,22,8.208954,94.736842,prototype
PE01162,6,9.505105,81.818182,prototype
PE01162,7,11.665356,66.666667,prototype
PE01162,8,13.393557,58.064516,prototype
PE01162,9,11.233306,69.230769,prototype
PE01162,10,9.505105,81.818182,prototype
PE01162,11,9.073055,85.714286,prototype
PE01162,12,9.505105,81.818182,prototype
PE01162,13,9.073055,85.714286,prototype
PE01162,14,9.073055,85.714286,prototype
PE01162,15,9.332285,83.333333,prototype
PE01162,16,10.196386,76.271186,prototype
PE01162,17,12.529457,62.068966,prototype
PE01162,18,13.825607,56.25,prototype
PE01162,19,11.233306,69.230769,prototype
PE01162,20,9.677925,80.357143,prototype
PE01162,21,8.641005,90.0,prototype
PE01162,22,8.208954,94.736842,prototype
PE01163,6,12.953104,81.818182,prototype
PE01163,7,15.896992,66.666667,prototype
PE01163,8,18.252101,58.064516,prototype
PE01163,9,15.308214,69.230769,prototype
PE01163,10,12.953104,81.818182,prototype
PE01163,11,12.364327,85.714286,prototype
PE01163,12,12.953104,81.818182,prototype
PE01163,13,12.364327,85.714286,prototype
PE01163,14,12.364327,85.714286,prototype
PE01163,15,12.717593,83.333333,prototype
PE01163,16,13.895148,76.271186,prototype
PE01163,17,17.074547,62.068966,prototype
PE01163,18,18.840879,56.25,prototype
PE01163,19,15.308214,69.230769,prototype
PE01163,20,13.188615,80.357143,prototype
PE01163,21,11.775549,90.0,prototype
PE01163,22,11.186772,94.736842,prototype
PE01164,6,12.953104,81.818182,prototype
PE01164,7,15.896992,66.666667,prototype
PE01164,8,18.252101,58.064516,prototype
PE01164,9,15.308214,69.230769,prototype
PE01164,10,12.953104,81.818182,prototype
PE01164,11,12.364327,85.714286,prototype
PE01164,12,12.953104,81.818182,prototype
PE01164,13,12.364327,85.714286,prototype
PE01164,14,12.364327,85.714286,prototype
PE01164,15,12.717593,83.333333,prototype
PE01164,16,13.895148,76.271186,prototype
PE01164,17,17.074547,62.068966,prototype
PE01164,18,18.840879,56.25,prototype
PE01164,19,15.308214,69.230769,prototype
PE01164,20,13.188615,80.357143,prototype
PE01164,21,11.775549,90.0,prototype
PE01164,22,11.186772,94.736842,prototype
PE01165,6,13.303844,81.818182,prototype
PE01165,7,16.327445,66.666667,prototype
PE01165,8,18.746326,58.064516,prototype
PE01165,9,15.722725,69.230769,prototype
PE01165,10,13.303844,81.818182,prototype
PE01165,11,12.699124,85.714286,prototype
PE01165,12,13.303844,81.818182,prototype
PE01165,13,12.699124,85.714286,prototype
PE01165,14,12.699124,85.714286,prototype
PE01165,15,13.061956,83.333333,prototype
PE01165,16,14.271397,76.271186,prototype
PE01165,17,17.536886,62.068966,prototype
PE01165,18,19.351046,56.25,prototype
PE01165,19,15.722725,69.230769,prototype
PE01165,20,13.545732,80.357143,prototype
PE01165,21,12.094404,90.0,prototype
PE01165,22,11.489684,94.736842,prototype
PE01166,6,13.303844,81.818182,prototype
PE01166,7,16.327445,66.666667,prototype
PE01166,8,18.746326,58.064516,prototype
PE01166,9,15.722725,69.230769,prototype
PE01166,10,13.303844,81.818182,prototype
PE01166,11,12.699124,85.714286,prototype
PE01166,12,13.303844,81.818182,prototype
PE01166,13,12.699124,85.714286,prototype
PE01166,14,12.699124,85.714286,prototype
PE01166,15,13.061956,83.333333,prototype
PE01166,16,14.271397,76.271186,prototype
PE01166,17,17.536886,62.068966,prototype
PE01166,18,19.351046,56.25,prototype
PE01166,19,15.722725,69.230769,prototype
PE01166,20,13.545732,80.357143,prototype
PE01166,21,12.094404,90.0,prototype
PE01166,22,11.489684,94.736842,prototype
PE01167,6,27.620707,81.818182,prototype
PE01167,7,33.89814,66.666667,prototype
PE01167,8,38.920087,58.064516,prototype
PE01167,9,32.642653,69.230769,prototype
PE01167,10,27.620707,81.818182,prototype
PE01167,11,26.36522,85.714286,prototype
PE01167,12,27.620707,81.818182,prototype
PE01167,13,26.36522,85.714286,prototype
PE01167,14,26.36522,85.714286,prototype
PE01167,15,27.118512,83.333333,prototype
PE01167,16,29.629485,76.271186,prototype
PE01167,17,36.409113,62.068966,prototype
PE01167,18,40.175573,56.25,prototype
PE01167,19,32.642653,69.230769,prototype
PE01167,20,28.122901,80.357143,prototype
PE01167,21,25.109733,90.0,prototype
PE01167,22,23.854247,94.736842,prototype
PE01168,6,27.620707,81.818182,prototype
PE01168,7,33.89814,66.666667,prototype
PE01168,8,38.920087,58.064516,prototype
PE01168,9,32.642653,69.230769,prototype
PE01168,10,27.620707,81.818182,prototype
PE01168,11,26.36522,85.714286,prototype
PE01168,12,27.620707,81.818182,prototype
PE01168,13,26.36522,85.714286,prototype
PE01168,14,26.36522,85.714286,prototype
PE01168,15,27.118512,83.333333,prototype
PE01168,16,29.629485,76.271186,prototype
PE01168,17,36.409113,62.068966,prototype
PE01168,18,40.175573,56.25,prototype
PE01168,19,32.642653,69.230769,prototype
PE01168,20,28.122901,80.357143,prototype
PE01168,21,25.109733,90.0,prototype
PE01168,22,23.854247,94.736842,prototype
PE01169,6,2.455875,81.818182,prototype
PE01169,7,3.014028,66.666667,prototype
PE01169,8,3.460551,58.064516,prototype
PE01169,9,2.902397,69.230769,prototype
PE01169,10,2.455875,81.818182,prototype
PE01169,11,2.344244,85.714286,prototype
PE01169,12,2.455875,81.818182,prototype
PE01169,13,2.344244,85.714286,prototype
PE01169,14,2.344244,85.714286,prototype
PE01169,15,2.411222,83.333333,prototype
PE01169,16,2.634484,76.271186,prototype
PE01169,17,3.237289,62.068966,prototype
PE01169,18,3.572181,56.25,prototype
PE01169,19,2.902397,69.230769,prototype
PE01169,20,2.500527,80.357143,prototype
PE01169,21,2.232613,90.0,prototype
PE01169,22,2.120983,94.736842,prototype
PE01170,6,2.455875,81.818182,prototype
PE01170,7,3.014028,66.666667,prototype
PE01170,8,3.460551,58.064516,prototype
PE01170,9,2.902397,69.230769,prototype
PE01170,10,2.455875,81.818182,prototype
PE01170,11,2.344244,85.714286,prototype
PE01170,12,2.455875,81.818182,prototype
PE01170,13,2.344244,85.714286,prototype
PE01170,14,2.344244,85.714286,prototype
PE01170,15,2.411222,83.333333,prototype
PE01170,16,2.634484,76.271186,prototype
PE01170,17,3.237289,62.068966,prototype
PE01170,18,3.572181,56.25,prototype
PE01170,19,2.902397,69.230769,prototype
PE01170,20,2.500527,80.357143,prototype
PE01170,21,2.232613,90.0,prototype
PE01170,22,2.120983,94.736842,prototype
PE01171,6,10.222826,81.818182,prototype
PE01171,7,12.546195,66.666667,prototype
PE01171,8,14.404891,58.064516,prototype
PE01171,9,12.081521,69.230769,prototype
PE01171,10,10.222826,81.818182,prototype
PE01171,11,9.758152,85.714286,prototype
PE01171,12,10.222826,81.818182,prototype
PE01171,13,9.758152,85.714286,prototype
PE01171,14,9.758152,85.714286,prototype
PE01171,15,10.036956,83.333333,prototype
PE01171,16,10.966304,76.271186,prototype
PE01171,17,13.475543,62.068966,prototype
PE01171,18,14.869565,56.25,prototype
PE01171,19,12.081521,69.230769,prototype
PE01171,20,10.408695,80.357143,prototype
PE01171,21,9.293478,90.0,prototype
PE01171,22,8.828804,94.736842,prototype
PE01172,6,10.222826,81.818182,prototype
PE01172,7,12.546195,66.666667,prototype
PE01172,8,14.404891,58.064516,prototype
PE01172,9,12.081521,69.230769,prototype
PE01172,10,10.222826,81.818182,prototype
PE01172,11,9.758152,85.714286,prototype
PE01172,12,10.222826,81.818182,prototype
PE01172,13,9.758152,85.714286,prototype
PE01172,14,9.758152,85.714286,prototype
PE01172,15,10.036956,83.333333,prototype
PE01172,16,10.966304,76.271186,prototype
PE01172,17,13.475543,62.068966,prototype
PE01172,18,14.869565,56.25,prototype
PE01172,19,12.081521,69.230769,prototype
PE01172,20,10.408695,80.357143,prototype
PE01172,21,9.293478,90.0,prototype
PE01172,22,8.828804,94.736842,prototype
PE01173,6,10.496703,81.818182,prototype
PE01173,7,12.882317,66.666667,prototype
PE01173,8,14.790809,58.064516,prototype
PE01173,9,12.405195,69.230769,prototype
PE01173,10,10.496703,81.818182,prototype
PE01173,11,10.01958,85.714286,prototype
PE01173,12,10.496703,81.818182,prototype
PE01173,13,10.01958,85.714286,prototype
PE01173,14,10.01958,85.714286,prototype
PE01173,15,10.305854,83.333333,prototype
PE01173,16,11.2601,76.271186,prototype
PE01173,17,13.836563,62.068966,prototype
PE01173,18,15.267932,56.25,prototype
PE01173,19,12.405195,69.230769,prototype
PE01173,20,10.687552,80.357143,prototype
PE01173,21,9.542457,90.0,prototype
PE01173,22,9.065334,94.736842,prototype
PE01174,6,10.496703,81.818182,prototype
PE01174,7,12.882317,66.666667,prototype
PE01174,8,14.790809,58.064516,prototype
PE01174,9,12.405195,69.230769,prototype
PE01174,10,10.496703,81.818182,prototype
PE01174,11,10.01958,85.714286,prototype
PE01174,12,10.496703,81.818182,prototype
PE01174,13,10.01958,85.714286,prototype
PE01174,14,10.01958,85.714286,prototype
PE01174,15,10.305854,83.333333,prototype
PE01174,16,11.2601,76.271186,prototype
PE01174,17,13.836563,62.068966,prototype
PE01174,18,15.267932,56.25,prototype
PE01174,19,12.405195,69.230769,prototype
PE01174,20,10.687552,80.357143,prototype
PE01174,21,9.542457,90.0,prototype
PE01174,22,9.065334,94.736842,prototype
PE01175,6,14.630293,81.818182,prototype
PE01175,7,17.95536,66.666667,prototype
PE01175,8,20.615413,58.064516,prototype
PE01175,9,17.290347,69.230769,prototype
PE01175,10,14.630293,81.818182,prototype
PE01175,11,13.96528,85.714286,prototype
PE01175,12,14.630293,81.818182,prototype
PE01175,13,13.96528,85.714286,prototype
PE01175,14,13.96528,85.714286,prototype
PE01175,15,14.364288,83.333333,prototype
PE01175,16,15.694315,76.271186,prototype
PE01175,17,19.285387,62.068966,prototype
PE01175,18,21.280427,56.25,prototype
PE01175,19,17.290347,69.230769,prototype
PE01175,20,14.896299,80.357143,prototype
PE01175,21,13.300267,90.0,prototype
PE01175,22,12.635253,94.736842,prototype
PE01176,6,14.630293,81.818182,prototype
PE01176,7,17.95536,66.666667,prototype
PE01176,8,20.615413,58.064516,prototype
PE01176,9,17.290347,69.230769,prototype
PE01176,10,14.630293,81.818182,prototype
PE01176,11,13.96528,85.714286,prototype
PE01176,12,14.630293,81.818182,prototype
PE01176,13,13.96528,85.714286,prototype
PE01176,14,13.96528,85.714286,prototype
PE01176,15,14.364288,83.333333,prototype
PE01176,16,15.694315,76.271186,prototype
PE01176,17,19.285387,62.068966,prototype
PE01176,18,21.280427,56.25,prototype
PE01176,19,17.290347,69.230769,prototype
PE01176,20,14.896299,80.357143,prototype
PE01176,21,13.300267,90.0,prototype
PE01176,22,12.635253,94.736842,prototype
PE01177,6,15.523981,54.545455,prototype
PE01177,7,19.052159,44.444444,prototype
PE01177,8,21.8747,38.709677,prototype
PE01177,9,18.346523,46.153846,prototype
PE01177,10,15.523981,54.545455,prototype
PE01177,11,14.818346,57.142857,prototype
PE01177,12,15.523981,54.545455,prototype
PE01177,13,14.818346,57.142857,prototype
PE01177,14,14.818346,57.142857,prototype
PE01177,15,15.241727,55.555556,prototype
PE01177,16,16.652998,50.847458,prototype
PE01177,17,20.46343,41.37931,prototype
PE01177,18,22.580336,37.5,prototype
PE01177,19,18.346523,46.153846,prototype
PE01177,20,15.806235,53.571429,prototype
PE01177,21,14.11271,60.0,prototype
PE01177,22,13.407074,63.157895,prototype
PE01178,6,15.523981,54.545455,prototype
PE01178,7,19.052159,44.444444,prototype
PE01178,8,21.8747,38.709677,prototype
PE01178,9,18.346523,46.153846,prototype
PE01178,10,15.523981,54.545455,prototype
PE01178,11,14.818346,57.142857,prototype
PE01178,12,15.523981,54.545455,prototype
PE01178,13,14.818346,57.142857,prototype
PE01178,14,14.818346,57.142857,prototype
PE01178,15,15.241727,55.555556,prototype
PE01178,16,16.652998,50.847458,prototype
PE01178,17,20.46343,41.37931,prototype
PE01178,18,22.580336,37.5,prototype
PE01178,19,18.346523,46.153846,prototype
PE01178,20,15.806235,53.571429,prototype
PE01178,21,14.11271,60.0,prototype
PE01178,22,13.407074,63.157895,prototype
PE01179,6,18.568894,54.545455,prototype
PE01179,7,22.789098,44.444444,prototype
PE01179,8,26.16526,38.709677,prototype
PE01179,9,21.945057,46.153846,prototype
PE01179,10,18.568894,54.545455,prototype
PE01179,11,17.724854,57.142857,prototype
PE01179,12,18.568894,54.545455,prototype
PE01179,13,17.724854,57.142857,prototype
PE01179,14,17.724854,57.142857,prototype
PE01179,15,18.231278,55.555556,prototype
PE01179,16,19.919359,50.847458,prototype
PE01179,17,24.477179,41.37931,prototype
PE01179,18,27.009301,37.5,prototype
PE01179,19,21.945057,46.153846,prototype
PE01179,20,18.906511,53.571429,prototype
PE01179,21,16.880813,60.0,prototype
PE01179,22,16.036772,63.157895,prototype
PE01180,6,18.568894,54.545455,prototype
PE01180,7,22.789098,44.444444,prototype
PE01180,8,26.16526,38.709677,prototype
PE01180,9,21.945057,46.153846,prototype
PE01180,10,18.568894,54.545455,prototype
PE01180,11,17.724854,57.142857,prototype
PE01180,12,18.568894,54.545455,prototype
PE01180,13,17.724854,57.142857,prototype
PE01180,14,17.724854,57.142857,prototype
PE01180,15,18.231278,55.555556,prototype
PE01180,16,19.919359,50.847458,prototype
PE01180,17,24.477179,41.37931,prototype
PE01180,18,27.009301,37.5,prototype
PE01180,19,21.945057,46.153846,prototype
PE01180,20,18.906511,53.571429,prototype
PE01180,21,16.880813,60.0,prototype
PE01180,22,16.036772,63.157895,prototype
PE01181,6,23.311251,54.545455,prototype
PE01181,7,28.609262,44.444444,prototype
PE01181,8,32.847671,38.709677,prototype
PE01181,9,27.54966,46.153846,prototype
PE01181,10,23.311251,54.545455,prototype
PE01181,11,22.251648,57.142857,prototype
PE01181,12,23.311251,54.545455,prototype
PE01181,13,22.251648,57.142857,prototype
PE01181,14,22.251648,57.142857,prototype
PE01181,15,22.88741,55.555556,prototype
PE01181,16,25.006614,50.847458,prototype
PE01181,17,30.728467,41.37931,prototype
PE01181,18,33.907274,37.5,prototype
PE01181,19,27.54966,46.153846,prototype
PE01181,20,23.735092,53.571429,prototype
PE01181,21,21.192046,60.0,prototype
PE01181,22,20.132444,63.157895,prototype
PE01182,6,23.311251,54.545455,prototype
PE01182,7,28.609262,44.444444,prototype
PE01182,8,32.847671,38.709677,prototype
PE01182,9,27.54966,46.153846,prototype
PE01182,10,23.311251,54.545455,prototype
PE01182,11,22.251648,57.142857,prototype
PE01182,12,23.311251,54.545455,prototype
PE01182,13,22.251648,57.142857,prototype
PE01182,14,22.251648,57.142857,prototype
PE01182,15,22.88741,55.555556,prototype
PE01182,16,25.006614,50.847458,prototype
PE01182,17,30.728467,41.37931,prototype
PE01182,18,33.907274,37.5,prototype
PE01182,19,27.54966,46.153846,prototype
PE01182,20,23.735092,53.571429,prototype
PE01182,21,21.192046,60.0,prototype
PE01182,22,20.132444,63.157895,prototype
PE01183,6,12.257453,81.818182,prototype
PE01183,7,15.043237,66.666667,prototype
PE01183,8,17.271865,58.064516,prototype
PE01183,9,14.48608,69.230769,prototype
PE01183,10,12.257453,81.818182,prototype
PE01183,11,11.700296,85.714286,prototype
PE01183,12,12.257453,81.818182,prototype
PE01183,13,11.700296,85.714286,prototype
PE01183,14,11.700296,85.714286,prototype
PE01183,15,12.03459,83.333333,prototype
PE01183,16,13.148904,76.271186,prototype
PE01183,17,16.157551,62.068966,prototype
PE01183,18,17.829022,56.25,prototype
PE01183,19,14.48608,69.230769,prototype
PE01183,20,12.480315,80.357143,prototype
PE01183,21,11.143139,90.0,prototype
PE01183,22,10.585982,94.736842,prototype
PE01184,6,12.257453,81.818182,prototype
PE01184,7,15.043237,66.666667,prototype
PE01184,8,17.271865,58.064516,prototype
PE01184,9,14.48608,69.230769,prototype
PE01184,10,12.257453,81.818182,prototype
PE01184,11,11.700296,85.714286,prototype
PE01184,12,12.257453,81.818182,prototype
PE01184,13,11.700296,85.714286,prototype
PE01184,14,11.700296,85.714286,prototype
PE01184,15,12.03459,83.333333,prototype
PE01184,16,13.148904,76.271186,prototype
PE01184,17,16.157551,62.068966,prototype
PE01184,18,17.829022,56.25,prototype
PE01184,19,14.48608,69.230769,prototype
PE01184,20,12.480315,80.357143,prototype
PE01184,21,11.143139,90.0,prototype
PE01184,22,10.585982,94.736842,prototype
PE01185,6,7.707046,81.818182,prototype
PE01185,7,9.458647,66.666667,prototype
PE01185,8,10.859928,58.064516,prototype
PE01185,9,9.108327,69.230769,prototype
PE01185,10,7.707046,81.818182,prototype
PE01185,11,7.356726,85.714286,prototype
PE01185,12,7.707046,81.818182,prototype
PE01185,13,7.356726,85.714286,prototype
PE01185,14,7.356726,85.714286,prototype
PE01185,15,7.566918,83.333333,prototype
PE01185,16,8.267558,76.271186,prototype
PE01185,17,10.159288,62.068966,prototype
PE01185,18,11.210249,56.25,prototype
PE01185,19,9.108327,69.230769,prototype
PE01185,20,7.847174,80.357143,prototype
PE01185,21,7.006405,90.0,prototype
PE01185,22,6.656085,94.736842,prototype
PE01186,6,7.707046,81.818182,prototype
PE01186,7,9.458647,66.666667,prototype
PE01186,8,10.859928,58.064516,prototype
PE01186,9,9.108327,69.230769,prototype
PE01186,10,7.707046,81.818182,prototype
PE01186,11,7.356726,85.714286,prototype
PE01186,12,7.707046,81.818182,prototype
PE01186,13,7.356726,85.714286,prototype
PE01186,14,7.356726,85.714286,prototype
PE01186,15,7.566918,83.333333,prototype
PE01186,16,8.267558,76.271186,prototype
PE01186,17,10.159288,62.068966,prototype
PE01186,18,11.210249,56.25,prototype
PE01186,19,9.108327,69.230769,prototype
PE01186,20,7.847174,80.357143,prototype
PE01186,21,7.006405,90.0,prototype
PE01186,22,6.656085,94.736842,prototype
PE01187,6,19.169653,81.818182,prototype
PE01187,7,23.526392,66.666667,prototype
PE01187,8,27.011784,58.064516,prototype
PE01187,9,22.655045,69.230769,prototype
PE01187,10,19.169653,81.818182,prototype
PE01187,11,18.298305,85.714286,prototype
PE01187,12,19.169653,81.818182,prototype
PE01187,13,18.298305,85.714286,prototype
PE01187,14,18.298305,85.714286,prototype
PE01187,15,18.821114,83.333333,prototype
PE01187,16,20.56381,76.271186,prototype
PE01187,17,25.269088,62.068966,prototype
PE01187,18,27.883132,56.25,prototype
PE01187,19,22.655045,69.230769,prototype
PE01187,20,19.518192,80.357143,prototype
PE01187,21,17.426957,90.0,prototype
PE01187,22,16.555609,94.736842,prototype
PE01188,6,19.169653,81.818182,prototype
PE01188,7,23.526392,66.666667,prototype
PE01188,8,27.011784,58.064516,prototype
PE01188,9,22.655045,69.230769,prototype
PE01188,10,19.169653,81.818182,prototype
PE01188,11,18.298305,85.714286,prototype
PE01188,12,19.169653,81.818182,prototype
PE01188,13,18.298305,85.714286,prototype
PE01188,14,18.298305,85.714286,prototype
PE01188,15,18.821114,83.333333,prototype
PE01188,16,20.56381,76.271186,prototype
PE01188,17,25.269088,62.068966,prototype
PE01188,18,27.883132,56.25,prototype
PE01188,19,22.655045,69.230769,prototype
PE01188,20,19.518192,80.357143,prototype
PE01188,21,17.426957,90.0,prototype
PE01188,22,16.555609,94.736842,prototype
PE01189,6,2.657617,81.818182,prototype
PE01189,7,3.261621,66.666667,prototype
PE01189,8,3.744824,58.064516,prototype
PE01189,9,3.14082,69.230769,prototype
PE01189,10,2.657617,81.818182,prototype
PE01189,11,2.536816,85.714286,prototype
PE01189,12,2.657617,81.818182,prototype
PE01189,13,2.536816,85.714286,prototype
PE01189,14,2.536816,85.714286,prototype
PE01189,15,2.609297,83.333333,prototype
PE01189,16,2.850898,76.271186,prototype
PE01189,17,3.503222,62.068966,prototype
PE01189,18,3.865625,56.25,prototype
PE01189,19,3.14082,69.230769,prototype
PE01189,20,2.705937,80.357143,prototype
PE01189,21,2.416015,90.0,prototype
PE01189,22,2.295215,94.736842,prototype
PE01190,6,2.657617,81.818182,prototype
PE01190,7,3.261621,66.666667,prototype
PE01190,8,3.744824,58.064516,prototype
PE01190,9,3.14082,69.230769,prototype
PE01190,10,2.657617,81.818182,prototype
PE01190,11,2.536816,85.714286,prototype
PE01190,12,2.657617,81.818182,prototype
PE01190,13,2.536816,85.714286,prototype
PE01190,14,2.536816,85.714286,prototype
PE01190,15,2.609297,83.333333,prototype
PE01190,16,2.850898,76.271186,prototype
PE01190,17,3.503222,62.068966,prototype
PE01190,18,3.865625,56.25,prototype
PE01190,19,3.14082,69.230769,prototype
PE01190,20,2.705937,80.357143,prototype
PE01190,21,2.416015,90.0,prototype
PE01190,22,2.295215,94.736842,prototype
PE01191,6,0.011131,54.545455,prototype
PE01191,7,0.013661,44.444444,prototype
PE01191,8,0.015684,38.709677,prototype
PE01191,9,0.013155,46.153846,prototype
PE01191,10,0.011131,54.545455,prototype
PE01191,11,0.010625,57.142857,prototype
PE01191,12,0.011131,54.545455,prototype
PE01191,13,0.010625,57.142857,prototype
PE01191,14,0.010625,57.142857,prototype
PE01191,15,0.010929,55.555556,prototype
PE01191,16,0.01194,50.847458,prototype
PE01191,17,0.014673,41.37931,prototype
PE01191,18,0.01619,37.5,prototype
PE01191,19,0.013155,46.153846,prototype
PE01191,20,0.011333,53.571429,prototype
PE01191,21,0.010119,60.0,prototype
PE01191,22,0.01,60.714,prototype
PE01192,6,0.011131,54.545455,prototype
PE01192,7,0.013661,44.444444,prototype
PE01192,8,0.015684,38.709677,prototype
PE01192,9,0.013155,46.153846,prototype
PE01192,10,0.011131,54.545455,prototype
PE01192,11,0.010625,57.142857,prototype
PE01192,12,0.011131,54.545455,prototype
PE01192,13,0.010625,57.142857,prototype
PE01192,14,0.010625,57.142857,prototype
PE01192,15,0.010929,55.555556,prototype
PE01192,16,0.01194,50.847458,prototype
PE01192,17,0.014673,41.37931,prototype
PE01192,18,0.01619,37.5,prototype
PE01192,19,0.013155,46.153846,prototype
PE01192,20,0.011333,53.571429,prototype
PE01192,21,0.010119,60.0,prototype
PE01192,22,0.01,60.714,prototype
PE01193,6,1.130428,81.818182,prototype
PE01193,7,1.387344,66.666667,prototype
PE01193,8,1.592876,58.064516,prototype
PE01193,9,1.335961,69.230769,prototype
PE01193,10,1.130428,81.818182,prototype
PE01193,11,1.079045,85.714286,prototype
PE01193,12,1.130428,81.818182,prototype
PE01193,13,1.079045,85.714286,prototype
PE01193,14,1.079045,85.714286,prototype
PE01193,15,1.109875,83.333333,prototype
PE01193,16,1.212641,76.271186,prototype
PE01193,17,1.49011,62.068966,prototype
PE01193,18,1.644259,56.25,prototype
PE01193,19,1.335961,69.230769,prototype
PE01193,20,1.150981,80.357143,prototype
PE01193,21,1.027662,90.0,prototype
PE01193,22,0.976279,94.736842,prototype
PE01194,6,1.130428,81.818182,prototype
PE01194,7,1.387344,66.666667,prototype
PE01194,8,1.592876,58.064516,prototype
PE01194,9,1.335961,69.230769,prototype
PE01194,10,1.130428,81.818182,prototype
PE01194,11,1.079045,85.714286,prototype
PE01194,12,1.130428,81.818182,prototype
PE01194,13,1.079045,85.714286,prototype
PE01194,14,1.079045,85.714286,prototype
PE01194,15,1.109875,83.333333,prototype
PE01194,16,1.212641,76.271186,prototype
PE01194,17,1.49011,62.068966,prototype
PE01194,18,1.644259,56.25,prototype
PE01194,19,1.335961,69.230769,prototype
PE01194,20,1.150981,80.357143,prototype
PE01194,21,1.027662,90.0,prototype
PE01194,22,0.976279,94.736842,prototype
PE01195,6,4.742355,54.545455,prototype
PE01195,7,5.820163,44.444444,prototype
PE01195,8,6.68241,38.709677,prototype
PE01195,9,5.604602,46.153846,prototype
PE01195,10,4.742355,54.545455,prototype
PE01195,11,4.526794,57.142857,prototype
PE01195,12,4.742355,54.545455,prototype
PE01195,13,4.526794,57.142857,prototype
PE01195,14,4.526794,57.142857,prototype
PE01195,15,4.656131,55.555556,prototype
PE01195,16,5.087254,50.847458,prototype
PE01195,17,6.251286,41.37931,prototype
PE01195,18,6.897971,37.5,prototype
PE01195,19,5.604602,46.153846,prototype
PE01195,20,4.82858,53.571429,prototype
PE01195,21,4.311232,60.0,prototype
PE01195,22,4.09567,63.157895,prototype
PE01196,6,4.742355,54.545455,prototype
PE01196,7,5.820163,44.444444,prototype
PE01196,8,6.68241,38.709677,prototype
PE01196,9,5.604602,46.153846,prototype
PE01196,10,4.742355,54.545455,prototype
PE01196,11,4.526794,57.142857,prototype
PE01196,12,4.742355,54.545455,prototype
PE01196,13,4.526794,57.142857,prototype
PE01196,14,4.526794,57.142857,prototype
PE01196,15,4.656131,55.555556,prototype
PE01196,16,5.087254,50.847458,prototype
PE01196,17,6.251286,41.37931,prototype
PE01196,18,6.897971,37.5,prototype
PE01196,19,5.604602,46.153846,prototype
PE01196,20,4.82858,53.571429,prototype
PE01196,21,4.311232,60.0,prototype
PE01196,22,4.09567,63.157895,prototype
PE01197,6,5.383263,81.818182,prototype
PE01197,7,6.606732,66.666667,prototype
PE01197,8,7.585507,58.064516,prototype
PE01197,9,6.362038,69.230769,prototype
PE01197,10,5.383263,81.818182,prototype
PE01197,11,5.138569,85.714286,prototype
PE01197,12,5.383263,81.818182,prototype
PE01197,13,5.138569,85.714286,prototype
PE01197,14,5.138569,85.714286,prototype
PE01197,15,5.285385,83.333333,prototype
PE01197,16,5.774773,76.271186,prototype
PE01197,17,7.096119,62.068966,prototype
PE01197,18,7.830201,56.25,prototype
PE01197,19,6.362038,69.230769,prototype
PE01197,20,5.48114,80.357143,prototype
PE01197,21,4.893875,90.0,prototype
PE01197,22,4.649182,94.736842,prototype
PE01198,6,5.383263,81.818182,prototype
PE01198,7,6.606732,66.666667,prototype
PE01198,8,7.585507,58.064516,prototype
PE01198,9,6.362038,69.230769,prototype
PE01198,10,5.383263,81.818182,prototype
PE01198,11,5.138569,85.714286,prototype
PE01198,12,5.383263,81.818182,prototype
PE01198,13,5.138569,85.714286,prototype
PE01198,14,5.138569,85.714286,prototype
PE01198,15,5.285385,83.333333,prototype
PE01198,16,5.774773,76.271186,prototype
PE01198,17,7.096119,62.068966,prototype
PE01198,18,7.830201,56.25,prototype
PE01198,19,6.362038,69.230769,prototype
PE01198,20,5.48114,80.357143,prototype
PE01198,21,4.893875,90.0,prototype
PE01198,22,4.649182,94.736842,prototype
