from_node,to_node,hour,travel_time_min,distance_km
C028,C007,21,155.942827,231.406159
C028,C008,21,94.635068,84.494658
C028,C009,21,237.618432,306.35124
C028,C010,21,152.30789,226.093771
C028,C011,21,89.98668,132.611253
C028,C012,21,251.585222,375.014276
C028,C013,21,36.447217,52.308912
C028,C014,21,161.613674,192.33994
C028,C015,21,110.453843,163.311414
C028,C016,21,274.504548,361.678269
C028,C017,21,208.175308,309.898951
C028,C018,21,166.399665,230.670626
C028,C019,21,98.013833,144.651286
C028,C020,21,109.446421,161.803389
C028,C021,21,55.197519,80.434602
C028,C022,21,63.959905,93.575738
C028,C023,21,300.992824,384.060918
C028,C024,21,126.722412,187.716102
C028,C025,21,195.871702,243.731543
C028,C026,21,125.851499,141.057899
C028,C027,21,193.588571,288.014561
C028,C029,21,166.35614,199.457238
C028,C030,21,256.972463,383.096651
C028,C031,21,40.752866,58.762127
C028,C032,21,131.041431,194.192894
C028,C033,21,83.746439,123.255121
C028,C034,21,179.273087,266.548036
C028,C035,21,119.327598,176.625586
C028,C036,21,304.036755,405.971927
C028,C037,21,127.680242,189.154473
C028,C038,21,93.931612,138.535808
C028,C039,21,60.078488,87.75327
C028,C040,21,133.117335,197.306778
C028,C041,21,113.623893,168.068597
C028,C042,21,197.993302,294.62787
C028,C043,21,266.295381,349.366166
C028,C044,21,96.588555,142.514304
C028,C045,21,162.357371,241.148792
C028,C046,21,216.300479,322.087704
C028,C047,21,87.311429,128.604906
C028,C048,21,121.093534,121.821027
C028,C049,21,98.00803,144.642911
C028,C050,21,67.85828,99.423228
C029,D01,21,199.316397,246.64855
C029,D02,21,223.518168,282.937653
C029,D03,21,154.243628,204.930766
C029,D04,21,239.749351,254.809104
C029,D05,21,285.761489,364.304795
C029,C001,21,317.740181,453.259056
C029,C002,21,153.033067,204.224605
C029,C003,21,295.312119,392.893252
C029,C004,21,169.75508,252.276165
C029,C005,21,129.419475,144.056971
C029,C006,21,186.851363,256.919581
C029,C007,21,230.680079,322.666253
C029,C008,21,214.680351,271.949671
C029,C009,21,73.834564,108.394494
C029,C010,21,160.991205,218.132684
C029,C011,21,210.55467,292.46807
C029,C012,21,136.751127,202.768465
C029,C013,21,132.478285,148.64712
C029,C014,21,72.6015,106.540735
C029,C015,21,267.45555,377.827914
C029,C016,21,110.72068,163.721523
C029,C017,21,143.832157,192.398164
C029,C018,21,81.05063,103.296152
C029,C019,21,197.269579,245.826512
C029,C020,21,146.37934,196.21671
C029,C021,21,192.145069,238.147535
C029,C022,21,227.596424,291.322124
C029,C023,21,137.208956,186.104172
C029,C024,21,261.264604,341.820999
C029,C025,21,32.087834,45.774797
C029,C026,21,40.504641,58.399339
C029,C027,21,210.235031,267.376405
C029,C028,21,166.35614,199.457237
C029,C030,21,171.533339,238.980073
C029,C031,21,204.389385,256.508513
C029,C032,21,230.297177,295.36812
C029,C033,21,132.591535,148.814371
C029,C034,21,114.929936,149.047249
C029,C035,21,192.957235,266.083982
C029,C036,21,140.252887,208.015181
C029,C037,21,120.0064,156.657651
C029,C038,21,257.568131,336.282194
C029,C039,21,159.334234,188.928496
C029,C040,21,249.39336,350.734754
C029,C041,21,188.319449,259.125872
C029,C042,21,178.938414,245.057017
C029,C043,21,102.511513,151.40942
C029,C044,21,151.103843,203.301178
C029,C045,21,171.040686,233.187705
C029,C046,21,101.466384,149.841893
C029,C047,21,103.495615,105.172788
C029,C048,21,238.568255,307.776546
C029,C049,21,214.284055,298.070888
C029,C050,21,101.072196,101.535706
C030,D01,21,59.79193,56.300284
C030,D02,21,107.96143,130.595139
C030,D03,21,282.71437,398.961389
C030,D04,21,368.220093,448.839727
C030,D05,21,327.456386,474.562069
C030,C001,21,287.325066,428.62898
C030,C002,21,281.503809,398.255228
C030,C003,21,337.007016,503.150526
C030,C004,21,214.591129,303.568218
C030,C005,21,173.407193,236.115873
C030,C006,21,47.236424,68.492226
C030,C007,21,200.264964,298.036177
C030,C008,21,322.401765,426.151241
C030,C009,21,100.269817,132.085353
C030,C010,21,126.64269,187.602508
C030,C011,21,222.418527,331.256451
C030,C012,21,48.924859,55.067043
C030,C013,21,250.191045,351.293588
C030,C014,21,241.562567,344.020316
C030,C015,21,237.040435,353.197838
C030,C016,21,155.556729,215.013576
C030,C017,21,57.456278,83.8294
C030,C018,21,120.246445,172.936452
C030,C019,21,314.982339,448.47298
C030,C020,21,158.243197,235.005091
C030,C021,21,204.343785,304.160539
C030,C022,21,272.782339,406.815927
C030,C023,21,163.644209,209.795031
C030,C024,21,332.053828,495.719762
C030,C025,21,142.015679,194.704544
C030,C026,21,209.465708,295.87892
C030,C027,21,101.12163,149.320685
C030,C028,21,256.972463,383.096651
C030,C029,21,171.533339,238.980073
C030,C031,21,250.891276,373.976279
C030,C032,21,348.009937,498.014588
C030,C033,21,250.304295,351.460839
C030,C034,21,89.529078,131.938556
C030,C035,21,162.54212,241.453906
C030,C036,21,185.088936,259.307234
C030,C037,21,137.96081,204.5794
C030,C038,21,299.263028,446.539468
C030,C039,21,277.046994,391.574964
C030,C040,21,218.978245,326.104678
C030,C041,21,200.183306,297.914253
C030,C042,21,61.548895,89.967793
C030,C043,21,128.946766,175.100279
C030,C044,21,162.9677,242.089559
C030,C045,21,97.239766,143.478919
C030,C046,21,72.638719,90.638376
C030,C047,21,199.327545,274.99801
C030,C048,21,348.860231,463.47761
C030,C049,21,183.86894,273.440812
C030,C050,21,218.784956,304.182174
C031,D01,21,243.608862,334.077176
C031,D02,21,208.753666,281.778367
C031,D03,21,154.189759,227.806946
C031,D04,21,194.554939,265.504073
C031,D05,21,93.224369,123.208916
C031,C001,21,130.070705,192.742311
C031,C002,21,152.979198,227.100785
C031,C003,21,102.774999,151.797373
C031,C004,21,371.572193,507.284186
C031,C005,21,151.268534,224.540363
C031,C006,21,231.143828,344.348207
C031,C007,21,127.542249,188.806699
C031,C008,21,132.009859,140.558252
C031,C009,21,268.379427,400.198756
C031,C010,21,139.080159,206.253581
C031,C011,21,61.586102,90.011793
C031,C012,21,265.652965,396.117299
C031,C013,21,74.480462,109.360187
C031,C014,21,199.646919,249.391215
C031,C015,21,81.553242,119.961921
C031,C016,21,312.537793,418.729544
C031,C017,21,227.017208,338.16567
C031,C018,21,191.083036,279.179565
C031,C019,21,135.388624,200.71488
C031,C020,21,127.161238,188.377023
C031,C021,21,93.230764,137.485878
C031,C022,21,35.059304,50.226245
C031,C023,21,331.753819,477.908434
C031,C024,21,97.821811,144.366609
C031,C025,21,233.904947,300.782818
C031,C026,21,163.884744,198.109174
C031,C027,21,165.187993,245.415101
C031,C028,21,40.752866,58.762127
C031,C029,21,204.389385,256.508513
C031,C030,21,250.891276,373.976278
C031,C032,21,168.416222,250.256488
C031,C033,21,121.779684,180.306396
C031,C034,21,203.720937,303.212111
C031,C035,21,90.92702,134.026126
C031,C036,21,342.07,463.023202
C031,C037,21,152.128092,225.818548
C031,C038,21,65.031011,95.186315
C031,C039,21,97.453279,143.816864
C031,C040,21,104.716757,154.707318
C031,C041,21,85.223315,125.469137
C031,C042,21,191.912115,285.507497
C031,C043,21,297.056376,443.213682
C031,C044,21,121.036405,179.178379
C031,C045,21,156.146536,231.852861
C031,C046,21,240.748329,358.751779
C031,C047,21,125.344674,185.656181
C031,C048,21,120.518006,178.410972
C031,C049,21,69.607452,102.043451
C031,C050,21,105.891525,156.474503
C032,D01,21,348.606469,469.933906
C032,D02,21,316.670518,443.651566
C032,D03,21,119.236678,69.554729
C032,D04,21,28.724093,16.755721
C032,D05,21,155.229824,215.04949
C032,C001,21,271.128679,404.32719
C032,C002,21,118.026117,68.848568
C032,C003,21,167.718999,249.211291
C032,C004,21,397.479985,546.143793
C032,C005,21,177.176326,263.39997
C032,C006,21,336.141435,480.204937
C032,C007,21,283.606183,422.90052
C032,C008,21,81.009566,119.151212
C032,C009,21,301.559469,402.262122
C032,C010,21,254.143555,378.846597
C032,C011,21,217.650036,324.105614
C032,C012,21,336.532143,480.798845
C032,C013,21,100.388254,148.219794
C032,C014,21,199.659487,168.340291
C032,C015,21,222.611216,331.5468
C032,C016,21,338.445585,457.589151
C032,C017,21,293.122229,415.68352
C032,C018,21,230.340702,326.581508
C032,C019,21,35.613434,51.050012
C032,C020,21,211.282086,314.556215
C032,C021,21,157.033184,233.187428
C032,C022,21,190.348916,283.158582
C032,C023,21,364.933861,479.9718
C032,C024,21,127.593819,189.02254
C032,C025,21,259.812739,339.642425
C032,C026,21,189.792536,236.968781
C032,C027,21,303.387381,428.090318
C032,C028,21,131.041431,194.192894
C032,C029,21,230.297177,295.36812
C032,C030,21,348.009937,498.014588
C032,C031,21,168.416222,250.256488
C032,C033,21,147.687476,219.166003
C032,C034,21,264.220008,372.332605
C032,C035,21,246.990954,368.119948
C032,C036,21,367.977792,501.882809
C032,C037,21,229.515907,341.907299
C032,C038,21,160.371735,238.195318
C032,C039,21,73.537865,107.941662
C032,C040,21,260.780691,388.801139
C032,C041,21,222.103067,330.786685
C032,C042,21,299.828967,447.380696
C032,C043,21,330.236418,445.277048
C032,C044,21,198.42422,295.26713
C032,C045,21,264.193036,393.901618
C032,C046,21,301.2474,427.872273
C032,C047,21,151.252466,224.515788
C032,C048,21,104.89747,154.978087
C032,C049,21,225.671386,336.137272
C032,C050,21,131.799317,195.33411
C033,D01,21,250.900827,323.380157
C033,D02,21,269.172702,372.409555
C033,D03,21,34.985165,49.002686
C033,D04,21,120.490888,98.881024
C033,D05,21,203.151788,288.102678
C033,C001,21,239.998124,357.636073
C033,C002,21,33.774604,48.296525
C033,C003,21,212.702418,316.691135
C033,C004,21,299.774343,399.590044
C033,C005,21,79.470684,116.846221
C033,C006,21,238.435793,333.651188
C033,C007,21,236.969645,352.950428
C033,C008,21,132.07065,195.747554
C033,C009,21,203.853827,255.708373
C033,C010,21,206.645739,307.604586
C033,C011,21,171.013498,254.155522
C033,C012,21,238.826501,334.245096
C033,C013,21,49.868584,72.445003
C033,C014,21,82.806081,98.885409
C033,C015,21,191.480661,284.855683
C033,C016,21,240.739943,311.035402
C033,C017,21,195.416587,269.129771
C033,C018,21,132.63506,180.027759
C033,C019,21,114.659878,169.624395
C033,C020,21,163.78427,243.314205
C033,C021,21,109.535368,161.945418
C033,C022,21,144.986723,215.120007
C033,C023,21,267.228219,333.418051
C033,C024,21,178.654903,265.618882
C033,C025,21,162.107097,193.088676
C033,C026,21,92.086894,90.415032
C033,C027,21,255.889565,356.848307
C033,C028,21,83.746439,123.25512
C033,C029,21,132.591535,148.814371
C033,C030,21,250.304295,351.460839
C033,C031,21,121.779684,180.306396
C033,C032,21,147.687476,219.166003
C033,C034,21,166.514366,225.778856
C033,C035,21,200.354416,298.169856
C033,C036,21,270.27215,355.32906
C033,C037,21,171.59083,233.389258
C033,C038,21,174.95843,260.080077
C033,C039,21,76.724533,112.726379
C033,C040,21,214.144153,318.851047
C033,C041,21,174.605251,259.544675
C033,C042,21,230.522844,321.788624
C033,C043,21,232.530776,298.723299
C033,C044,21,150.926404,224.025119
C033,C045,21,216.69522,322.659607
C033,C046,21,203.541758,281.318524
C033,C047,21,53.546824,77.962039
C033,C048,21,155.958554,231.574429
C033,C049,21,179.034848,266.18718
C033,C050,21,34.093675,48.780361
C034,D01,21,90.12561,103.857874
C034,D02,21,116.160162,142.893687
C034,D03,21,198.924441,273.279406
C034,D04,21,284.430164,323.157744
C034,D05,21,283.777065,409.03443
C034,C001,21,251.904662,375.498822
C034,C002,21,197.71388,272.573245
C034,C003,21,293.327695,437.622887
C034,C004,21,183.837783,273.401871
C034,C005,21,89.617264,110.43389
C034,C006,21,77.660576,114.128905
C034,C007,21,164.84456,244.906019
C034,C008,21,244.702389,309.602625
C034,C009,21,69.516471,101.919006
C034,C010,21,95.155686,140.37245
C034,C011,21,144.719151,214.707836
C034,C012,21,77.170116,113.398601
C034,C013,21,166.401116,225.611605
C034,C014,21,184.959164,254.087492
C034,C015,21,201.620031,300.06768
C034,C016,21,124.803383,184.847229
C034,C017,21,34.64137,49.607488
C034,C018,21,36.456516,47.254469
C034,C019,21,231.19241,322.790997
C034,C020,21,80.543821,118.456476
C034,C021,21,126.644409,187.611924
C034,C022,21,225.612,336.051759
C034,C023,21,132.890863,179.628684
C034,C024,21,288.374507,430.192123
C034,C025,21,85.412276,104.77172
C034,C026,21,152.862305,205.946096
C034,C027,21,109.320362,161.619233
C034,C028,21,179.273087,266.548035
C034,C029,21,114.929936,149.047249
C034,C030,21,89.529078,131.938556
C034,C031,21,203.720937,303.212111
C034,C032,21,264.220008,372.332605
C034,C033,21,166.514366,225.778856
C034,C035,21,127.121716,188.323748
C034,C036,21,154.33559,229.140887
C034,C037,21,54.170881,78.897417
C034,C038,21,255.583707,381.011829
C034,C039,21,193.257065,265.892981
C034,C040,21,183.557841,272.97452
C034,C041,21,122.48393,181.365638
C034,C042,21,69.747627,102.266341
C034,C043,21,98.19342,144.933932
C034,C044,21,85.268324,125.540944
C034,C045,21,105.205167,155.427471
C034,C046,21,41.885373,60.472029
C034,C047,21,115.537616,149.316027
C034,C048,21,271.160855,346.928994
C034,C049,21,148.448536,220.310654
C034,C050,21,134.995027,178.500191
C035,D01,21,155.259706,201.554804
C035,D02,21,120.40451,149.255995
C035,D03,21,232.764491,345.670406
C035,D04,21,273.129671,383.367533
C035,D05,21,167.49213,234.611917
C035,C001,21,127.36081,188.678828
C035,C002,21,231.55393,344.964245
C035,C003,21,177.04276,263.200374
C035,C004,21,301.106821,428.309821
C035,C005,21,167.644563,227.470623
C035,C006,21,142.794672,211.825835
C035,C007,21,40.300708,58.086025
C035,C008,21,210.584591,258.421712
C035,C009,21,191.780206,285.310393
C035,C010,21,50.731003,73.731209
C035,C011,21,75.046124,110.203188
C035,C012,21,177.303809,263.594927
C035,C013,21,153.055194,227.223647
C035,C014,21,262.986463,371.124224
C035,C015,21,77.076179,113.247686
C035,C016,21,242.072421,339.755179
C035,C017,21,138.668052,205.643298
C035,C018,21,114.483815,164.291202
C035,C019,21,213.963356,318.57834
C035,C020,21,85.544654,125.953509
C035,C021,21,131.645242,195.108957
C035,C022,21,112.818083,166.865775
C035,C023,21,255.154598,363.020071
C035,C024,21,172.089572,255.76961
C035,C025,21,163.439575,221.808453
C035,C026,21,230.889604,322.982829
C035,C027,21,76.838837,112.892729
C035,C028,21,119.327598,176.625587
C035,C029,21,192.957235,266.083982
C035,C030,21,162.54212,241.453906
C035,C031,21,90.92702,134.026127
C035,C032,21,246.990954,368.119948
C035,C033,21,200.354416,298.169856
C035,C034,21,127.121716,188.323748
C035,C036,21,271.604628,384.048837
C035,C037,21,75.528871,110.930185
C035,C038,21,139.298772,206.589316
C035,C039,21,176.028011,261.680324
C035,C040,21,59.013989,86.154526
C035,C041,21,98.683337,145.660532
C035,C042,21,103.562959,152.985125
C035,C043,21,220.457155,328.325319
C035,C044,21,90.269157,133.037977
C035,C045,21,67.79738,99.330489
C035,C046,21,164.149108,243.863416
C035,C047,21,193.564915,266.35276
C035,C048,21,194.785767,289.813973
C035,C049,21,23.904684,33.49066
C035,C050,21,184.466257,274.337963
C036,D01,21,227.609284,308.018879
C036,D02,21,267.927084,370.536184
C036,D03,21,291.924243,411.445455
C036,D04,21,377.429966,461.323793
C036,D05,21,423.442104,570.819484
C036,C001,21,396.387574,571.223912
C036,C002,21,290.713682,410.739294
C036,C003,21,432.992734,599.407941
C036,C004,21,37.64897,54.110765
C036,C005,21,212.858771,284.440428
C036,C006,21,215.053778,320.210821
C036,C007,21,309.327472,440.631108
C036,C008,21,352.360966,478.46436
C036,C009,21,87.390161,128.721655
C036,C010,21,239.638598,336.097539
C036,C011,21,289.202063,410.432925
C036,C012,21,150.306724,223.095626
C036,C013,21,270.1589,355.161809
C036,C014,21,210.282115,313.055424
C036,C015,21,346.102943,495.79277
C036,C016,21,32.107929,45.796162
C036,C017,21,186.408292,277.249985
C036,C018,21,159.698023,221.261007
C036,C019,21,334.950194,452.341201
C036,C020,21,225.026733,314.181565
C036,C021,21,271.127321,383.337013
C036,C022,21,365.277039,497.836813
C036,C023,21,89.163805,126.681579
C036,C024,21,398.945219,548.335688
C036,C025,21,110.735227,163.739652
C036,C026,21,178.185256,264.914028
C036,C027,21,261.087284,389.26173
C036,C028,21,304.036755,405.971926
C036,C029,21,140.252887,208.015181
C036,C030,21,185.088936,259.307234
C036,C031,21,342.07,463.023202
C036,C032,21,367.977792,501.882809
C036,C033,21,270.27215,355.32906
C036,C034,21,154.33559,229.140887
C036,C035,21,271.604628,384.048837
C036,C037,21,198.653793,274.622506
C036,C038,21,395.248746,542.796883
C036,C039,21,297.014849,395.443185
C036,C040,21,328.040753,468.69961
C036,C041,21,266.966842,377.090727
C036,C042,21,221.514549,329.908838
C036,C043,21,116.06711,171.736581
C036,C044,21,229.751236,321.266033
C036,C045,21,249.688079,351.15256
C036,C046,21,115.021981,170.169054
C036,C047,21,238.779123,323.322565
C036,C048,21,376.24887,514.291235
C036,C049,21,292.931448,416.035743
C036,C050,21,238.752811,308.050395
C037,D01,21,138.557342,176.498718
C037,D02,21,106.089804,127.783856
C037,D03,21,204.000905,280.889808
C037,D04,21,255.654624,357.154883
C037,D05,21,232.18422,331.640867
C037,C001,21,200.311817,298.105259
C037,C002,21,202.790344,280.183647
C037,C003,21,241.73485,360.229324
C037,C004,21,228.155986,318.88349
C037,C005,21,94.693728,118.044292
C037,C006,21,126.092308,186.769749
C037,C007,21,113.251715,167.512456
C037,C008,21,193.109544,232.209062
C037,C009,21,118.829371,175.884062
C037,C010,21,43.562841,62.978887
C037,C011,21,93.126306,137.314273
C037,C012,21,126.483016,187.363657
C037,C013,21,134.718869,199.719079
C037,C014,21,190.035628,261.697894
C037,C015,21,150.027186,222.674117
C037,C016,21,169.121586,230.328848
C037,C017,21,83.073102,122.248332
C037,C018,21,41.53298,54.864871
C037,C019,21,196.488309,292.36569
C037,C020,21,28.950976,41.062913
C037,C021,21,75.051564,110.218361
C037,C022,21,174.019155,258.658196
C037,C023,21,182.203763,253.59374
C037,C024,21,236.781662,352.79856
C037,C025,21,90.48874,112.382122
C037,C026,21,157.938769,213.556498
C037,C027,21,92.806667,112.222608
C037,C028,21,127.680242,189.154472
C037,C029,21,120.0064,156.657651
C037,C030,21,137.96081,204.5794
C037,C031,21,152.128092,225.818548
C037,C032,21,229.515907,341.907298
C037,C033,21,171.59083,233.389258
C037,C034,21,54.170881,78.897417
C037,C035,21,75.528871,110.930185
C037,C036,21,198.653793,274.622506
C037,C038,21,203.990862,303.618266
C037,C039,21,158.552964,235.467674
C037,C040,21,131.964996,195.580957
C037,C041,21,70.891085,103.972075
C037,C042,21,89.248253,131.512986
C037,C043,21,147.50632,218.898988
C037,C044,21,33.675479,48.147381
C037,C045,21,53.612322,78.033908
C037,C046,21,91.198273,134.437085
C037,C047,21,120.61408,156.926429
C037,C048,21,219.56801,269.535431
C037,C049,21,96.855691,142.91709
C037,C050,21,140.071491,186.110593
C038,D01,21,291.980614,406.640367
C038,D02,21,257.125418,354.341558
C038,D03,21,207.368505,307.580627
C038,D04,21,186.510452,253.442903
C038,D05,21,30.762058,29.521009
C038,C001,21,113.325644,167.63028
C038,C002,21,206.157944,306.874466
C038,C003,21,40.312688,58.109466
C038,C004,21,424.750939,587.057867
C038,C005,21,204.44728,304.314044
C038,C006,21,279.51558,416.911398
C038,C007,21,147.45333,181.727211
C038,C008,21,81.932731,120.5436
C038,C009,21,320.242197,477.998474
C038,C010,21,187.451911,278.816772
C038,C011,21,113.448872,167.811511
C038,C012,21,314.024717,468.68049
C038,C013,21,127.659208,189.133868
C038,C014,21,252.825665,329.164896
C038,C015,21,64.808181,94.84989
C038,C016,21,365.716539,498.503225
C038,C017,21,275.38896,410.728861
C038,C018,21,242.945806,356.979283
C038,C019,21,127.344137,188.65371
C038,C020,21,179.024008,266.176741
C038,C021,21,146.40951,217.259559
C038,C022,21,32.545881,46.461672
C038,C023,21,383.616589,555.708152
C038,C024,21,35.3595,50.678702
C038,C025,21,287.083693,380.556499
C038,C026,21,217.06349,277.882855
C038,C027,21,213.559745,317.978292
C038,C028,21,93.931612,138.535808
C038,C029,21,257.568131,336.282194
C038,C030,21,299.263028,446.539469
C038,C031,21,65.031011,95.186315
C038,C032,21,160.371735,238.195318
C038,C033,21,174.95843,260.080077
C038,C034,21,255.583707,381.011829
C038,C035,21,139.298772,206.589317
C038,C036,21,395.248746,542.796883
C038,C037,21,203.990862,303.618266
C038,C039,21,137.283208,203.567319
C038,C040,21,122.042524,146.11973
C038,C041,21,137.086085,203.268855
C038,C042,21,240.283867,358.070688
C038,C043,21,348.919146,521.0134
C038,C044,21,172.899175,256.978097
C038,C045,21,204.518288,304.416052
C038,C046,21,292.611099,436.551497
C038,C047,21,178.52342,265.429862
C038,C048,21,58.055695,84.723065
C038,C049,21,117.979204,174.606641
C038,C050,21,159.070271,236.248184
C039,D01,21,277.643526,363.494282
C039,D02,21,245.707575,337.211941
C039,D03,21,109.134608,160.226929
C039,D04,21,99.676582,123.189247
C039,D05,21,132.141297,180.421491
C039,C001,21,215.671719,321.146541
C039,C002,21,107.924047,159.520768
C039,C003,21,144.630472,214.583292
C039,C004,21,326.517042,439.704169
C039,C005,21,106.213383,156.960346
C039,C006,21,265.178492,373.765313
C039,C007,21,212.64324,316.460896
C039,C008,21,57.921039,84.523213
C039,C009,21,230.596526,295.822498
C039,C010,21,183.180612,272.406972
C039,C011,21,146.687093,217.66599
C039,C012,21,265.5692,374.359221
C039,C013,21,29.425311,41.78017
C039,C014,21,154.591768,181.811198
C039,C015,21,167.154256,248.366151
C039,C016,21,267.482642,351.149527
C039,C017,21,222.159286,309.243896
C039,C018,21,159.377759,220.141884
C039,C019,21,40.510267,58.400054
C039,C020,21,140.319143,208.11659
C039,C021,21,86.070241,126.747804
C039,C022,21,120.660318,178.630475
C039,C023,21,293.970918,373.532176
C039,C024,21,104.505292,154.394541
C039,C025,21,188.849796,233.202801
C039,C026,21,118.829593,130.529157
C039,C027,21,232.424438,321.650693
C039,C028,21,60.078488,87.75327
C039,C029,21,159.334234,188.928496
C039,C030,21,277.046994,391.574964
C039,C031,21,97.453279,143.816864
C039,C032,21,73.537865,107.941662
C039,C033,21,76.724533,112.726379
C039,C034,21,193.257065,265.892981
C039,C035,21,176.028011,261.680324
C039,C036,21,297.014849,395.443185
C039,C037,21,158.552964,235.467674
C039,C038,21,137.283208,203.567319
C039,C040,21,189.817748,282.361515
C039,C041,21,151.140124,224.34706
C039,C042,21,228.866024,340.941071
C039,C043,21,259.273475,338.837424
C039,C044,21,127.461277,188.827505
C039,C045,21,193.230093,287.461993
C039,C046,21,230.284457,321.432649
C039,C047,21,80.289523,118.076164
C039,C048,21,81.808943,120.350088
C039,C049,21,154.708443,229.697648
C039,C050,21,60.836374,88.894486
C040,D01,21,211.695831,286.205577
C040,D02,21,176.840635,233.906768
C040,D03,21,246.554228,366.351597
C040,D04,21,286.919408,404.048724
C040,D05,21,150.235882,174.142331
C040,C001,21,110.104562,128.209242
C040,C002,21,245.343667,365.645436
C040,C003,21,159.786512,202.730788
C040,C004,21,357.542946,512.960594
C040,C005,21,224.080688,312.121396
C040,C006,21,199.230797,296.476608
C040,C007,21,25.410806,35.607481
C040,C008,21,201.406555,265.164922
C040,C009,21,248.216331,369.961166
C040,C010,21,107.167128,158.381982
C040,C011,21,88.835861,130.884379
C040,C012,21,233.739934,348.2457
C040,C013,21,166.844931,247.904838
C040,C014,21,292.011388,387.935866
C040,C015,21,59.819931,52.7781
C040,C016,21,298.508546,424.405952
C040,C017,21,195.104177,290.294071
C040,C018,21,170.91994,248.941975
C040,C019,21,227.753093,339.259531
C040,C020,21,141.980779,210.604282
C040,C021,21,151.174468,224.399383
C040,C022,21,106.302455,122.507118
C040,C023,21,311.590723,447.670844
C040,C024,21,154.833324,195.300024
C040,C025,21,219.8757,306.459226
C040,C026,21,256.249213,336.653825
C040,C027,21,133.274962,197.543502
C040,C028,21,133.117335,197.306778
C040,C029,21,249.39336,350.734755
C040,C030,21,218.978245,326.104679
C040,C031,21,104.716757,154.707318
C040,C032,21,260.780691,388.801139
C040,C033,21,214.144153,318.851047
C040,C034,21,183.557841,272.974521
C040,C035,21,59.013989,86.154527
C040,C036,21,328.040753,468.69961
C040,C037,21,131.964996,195.580958
C040,C038,21,122.042524,146.11973
C040,C039,21,189.817748,282.361515
C040,C041,21,112.473074,166.341723
C040,C042,21,159.999084,237.635898
C040,C043,21,276.89328,412.976092
C040,C044,21,146.705282,217.68875
C040,C045,21,124.233505,183.981262
C040,C046,21,220.585233,328.514189
C040,C047,21,217.709143,324.200832
C040,C048,21,177.529519,229.344387
C040,C049,21,37.694421,54.171851
C040,C050,21,198.255994,295.019154
C041,D01,21,192.900892,258.015151
C041,D02,21,158.045696,205.716342
C041,D03,21,207.015326,307.045225
C041,D04,21,248.241784,346.03427
C041,D05,21,165.279443,231.291456
C041,C001,21,180.819895,268.866025
C041,C002,21,205.804765,306.339064
C041,C003,21,174.830073,259.879913
C041,C004,21,296.469035,421.351711
C041,C005,21,163.006777,220.512513
C041,C006,21,180.435858,268.286182
C041,C007,21,135.298566,200.441104
C041,C008,21,185.696704,221.088449
C041,C009,21,187.14242,278.352283
C041,C010,21,95.518733,140.911373
C041,C011,21,26.221529,36.964862
C041,C012,21,194.796065,289.831878
C041,C013,21,127.306029,188.598466
C041,C014,21,252.472486,328.629494
C041,C015,21,130.535264,193.434883
C041,C016,21,237.434635,332.797069
C041,C017,21,151.386151,224.716553
C041,C018,21,109.846029,157.333092
C041,C019,21,189.075469,281.245077
C041,C020,21,44.518913,64.413464
C041,C021,21,67.638724,99.097747
C041,C022,21,107.114378,158.308785
C041,C023,21,250.516812,356.061961
C041,C024,21,169.876885,252.449149
C041,C025,21,158.801789,214.850343
C041,C026,21,216.710311,277.347453
C041,C027,21,144.762559,190.155094
C041,C028,21,113.623893,168.068597
C041,C029,21,188.319449,259.125872
C041,C030,21,200.183306,297.914253
C041,C031,21,85.223315,125.469137
C041,C032,21,222.103067,330.786685
C041,C033,21,174.605251,259.544675
C041,C034,21,122.48393,181.365638
C041,C035,21,98.683337,145.660531
C041,C036,21,266.966842,377.090727
C041,C037,21,70.891085,103.972075
C041,C038,21,137.086085,203.268855
C041,C039,21,151.140124,224.347061
C041,C040,21,112.473074,166.341723
C041,C042,21,141.204145,209.445472
C041,C043,21,215.819369,321.367209
C041,C044,21,64.84245,94.887374
C041,C045,21,105.568214,155.966394
C041,C046,21,159.511322,236.905306
C041,C047,21,178.170241,264.89446
C041,C048,21,192.57308,286.493512
C041,C049,21,77.363769,113.677856
C041,C050,21,158.717092,235.712782
C042,D01,21,54.266481,50.068691
C042,D02,21,48.982269,42.126358
C042,D03,21,262.932919,369.289174
C042,D04,21,325.967684,462.628282
C042,D05,21,268.477225,386.093289
C042,C001,21,228.345905,340.1602
C042,C002,21,261.722358,368.583013
C042,C003,21,278.027855,414.681746
C042,C004,21,251.016742,374.169822
C042,C005,21,153.625742,206.443658
C042,C006,21,41.801447,60.339722
C042,C007,21,141.285803,209.567396
C042,C008,21,263.422604,337.682461
C042,C009,21,136.69543,202.686957
C042,C010,21,67.663529,99.133727
C042,C011,21,163.439366,242.787671
C042,C012,21,76.310584,112.108814
C042,C013,21,205.031929,305.192478
C042,C014,21,248.967642,350.09726
C042,C015,21,178.061274,264.729058
C042,C016,21,191.982342,285.61518
C042,C017,21,37.674827,54.157185
C042,C018,21,100.464994,143.264237
C042,C019,21,266.801369,397.839089
C042,C020,21,99.264036,146.536311
C042,C021,21,145.364624,215.691759
C042,C022,21,213.803178,318.347146
C042,C023,21,200.069822,280.396635
C042,C024,21,273.074667,407.250982
C042,C025,21,149.420754,200.781488
C042,C026,21,216.870783,301.955864
